#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1584459074.1300,1584459074.1000,0.0300,kodak_02672.jpg,0.0150,-0.1054
1584459074.3200,1584459074.3500,0.0300,kodak_02673.jpg,0.0137,-0.0927
1584459074.5200,1584459074.5600,0.0400,kodak_02674.jpg,0.0104,-0.0879
1584459074.7200,1584459074.7300,0.0100,kodak_02675.jpg,0.0106,-0.0820
1584459074.9300,1584459074.9100,0.0200,kodak_02676.jpg,0.0103,-0.0631
1584459075.1400,1584459075.1700,0.0300,kodak_02677.jpg,0.0032,-0.0466
1584459075.3200,1584459075.3000,0.0200,kodak_02678.jpg,0.0041,-0.0411
1584459075.5200,1584459075.4900,0.0300,kodak_02679.jpg,0.0084,-0.0317
1584459075.7200,1584459075.6800,0.0400,kodak_02680.jpg,0.0036,-0.0256
1584459075.9200,1584459075.9000,0.0200,kodak_02681.jpg,0.0016,-0.0139
1584459076.1200,1584459076.0900,0.0300,kodak_02682.jpg,-0.0001,-0.0040
1584459076.3200,1584459076.3500,0.0300,kodak_02683.jpg,-0.0014,0.0071
1584459076.5300,1584459076.5100,0.0200,kodak_02684.jpg,-0.0018,0.0179
1584459076.7300,1584459076.7200,0.0100,kodak_02685.jpg,-0.0032,0.0288
1584459076.9200,1584459076.9200,0.0000,kodak_02686.jpg,-0.0025,0.0396
1584459077.1300,1584459077.0900,0.0400,kodak_02687.jpg,-0.0024,0.0508
1584459077.3300,1584459077.2800,0.0500,kodak_02688.jpg,-0.0031,0.0630
1584459077.5300,1584459077.4700,0.0600,kodak_02689.jpg,-0.0109,0.0725
1584459077.7200,1584459077.6700,0.0500,kodak_02690.jpg,-0.0197,0.0814
1584459077.9300,1584459077.9400,0.0100,kodak_02691.jpg,-0.0254,0.0923
1584459078.1300,1584459078.1200,0.0100,kodak_02692.jpg,-0.0235,0.1057
1584459078.3300,1584459078.3100,0.0200,kodak_02693.jpg,-0.0187,0.1167
1584459078.5300,1584459078.5000,0.0300,kodak_02694.jpg,-0.0208,0.1213
1584459078.7300,1584459078.6900,0.0400,kodak_02695.jpg,-0.0210,0.1346
1584459078.9300,1584459078.8800,0.0500,kodak_02696.jpg,-0.0209,0.1491
1584459079.1300,1584459079.0700,0.0600,kodak_02697.jpg,-0.0222,0.1556
1584459079.3200,1584459079.2700,0.0500,kodak_02698.jpg,-0.0220,0.1681
1584459079.5200,1584459079.4600,0.0600,kodak_02699.jpg,-0.0202,0.1823
1584459079.7300,1584459079.7100,0.0200,kodak_02700.jpg,-0.0182,0.1964
1584459079.9300,1584459079.9100,0.0200,kodak_02701.jpg,-0.0200,0.2009
1584459080.1300,1584459080.1600,0.0300,kodak_02702.jpg,-0.0206,0.2045
1584459080.3200,1584459080.3000,0.0200,kodak_02703.jpg,-0.0206,0.2047
1584459080.5300,1584459080.5000,0.0300,kodak_02704.jpg,-0.0206,0.2067
