#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1584457615.1600,1584457615.1400,0.0200,kodak_01318.jpg,1.6170,1.3701
1584457615.3600,1584457615.4000,0.0400,kodak_01319.jpg,1.6597,1.3576
1584457615.5600,1584457615.5200,0.0400,kodak_01320.jpg,1.7002,1.3439
1584457615.7600,1584457615.7200,0.0400,kodak_01321.jpg,1.7398,1.3328
1584457615.9600,1584457615.9100,0.0500,kodak_01322.jpg,1.7819,1.3193
1584457616.1600,1584457616.1600,0.0000,kodak_01323.jpg,1.8204,1.3050
1584457616.3600,1584457616.4200,0.0600,kodak_01324.jpg,1.8796,1.2788
1584457616.5700,1584457616.5500,0.0200,kodak_01325.jpg,1.8987,1.2697
1584457616.7600,1584457616.7400,0.0200,kodak_01326.jpg,1.9370,1.2533
1584457616.9600,1584457616.9300,0.0300,kodak_01327.jpg,1.9737,1.2337
1584457617.1600,1584457617.1300,0.0300,kodak_01328.jpg,2.0108,1.2137
1584457617.3600,1584457617.3200,0.0400,kodak_01329.jpg,2.0485,1.1910
1584457617.5700,1584457617.5100,0.0600,kodak_01330.jpg,2.0838,1.1684
1584457617.7600,1584457617.7100,0.0500,kodak_01331.jpg,2.1188,1.1440
1584457617.9600,1584457617.9600,0.0000,kodak_01332.jpg,2.1524,1.1207
1584457618.1700,1584457618.1600,0.0100,kodak_01333.jpg,2.1870,1.0950
1584457618.3600,1584457618.3500,0.0100,kodak_01334.jpg,2.2182,1.0701
1584457618.5600,1584457618.5500,0.0100,kodak_01335.jpg,2.2507,1.0427
1584457618.7600,1584457618.7500,0.0100,kodak_01336.jpg,2.2654,1.0277
1584457618.9600,1584457619.0600,0.1000,kodak_01337.jpg,2.2810,1.0136
1584457619.1700,1584457619.1600,0.0100,kodak_01338.jpg,2.3116,0.9843
1584457619.3700,1584457619.3100,0.0600,kodak_01339.jpg,2.3696,0.9227
1584457619.5600,1584457619.5700,0.0100,kodak_01340.jpg,2.3972,0.8913
1584457619.7700,1584457619.7000,0.0700,kodak_01341.jpg,2.4243,0.8586
1584457619.9700,1584457619.9500,0.0200,kodak_01342.jpg,2.4504,0.8252
1584457620.1800,1584457620.2100,0.0300,kodak_01343.jpg,2.4741,0.7911
1584457620.3700,1584457620.3400,0.0300,kodak_01344.jpg,2.4998,0.7554
1584457620.5600,1584457620.5400,0.0200,kodak_01345.jpg,2.5217,0.7203
1584457620.7700,1584457620.7900,0.0200,kodak_01346.jpg,2.5308,0.7000
1584457620.9700,1584457620.9700,0.0000,kodak_01347.jpg,2.5678,0.6485
1584457621.1600,1584457621.1600,0.0000,kodak_01348.jpg,2.5763,0.6298
1584457621.3600,1584457621.3000,0.0600,kodak_01349.jpg,2.6016,0.5726
1584457621.5800,1584457621.5600,0.0200,kodak_01350.jpg,2.6146,0.5306
1584457621.7600,1584457621.7800,0.0200,kodak_01351.jpg,2.6341,0.4923
1584457621.9700,1584457621.9700,0.0000,kodak_01352.jpg,2.6492,0.4534
1584457622.1700,1584457622.1400,0.0300,kodak_01353.jpg,2.6625,0.4139
1584457622.3700,1584457622.3600,0.0100,kodak_01354.jpg,2.6736,0.3733
1584457622.5700,1584457622.5200,0.0500,kodak_01355.jpg,2.6861,0.3311
1584457622.7700,1584457622.7500,0.0200,kodak_01356.jpg,2.6912,0.3091
1584457622.9700,1584457623.0200,0.0500,kodak_01357.jpg,2.6961,0.2879
1584457623.1700,1584457623.1900,0.0200,kodak_01358.jpg,2.7076,0.2298
1584457623.3700,1584457623.4800,0.1100,kodak_01359.jpg,2.7140,0.1865
1584457623.5600,1584457623.6000,0.0400,kodak_01360.jpg,2.7224,0.1244
1584457623.7700,1584457623.8100,0.0400,kodak_01361.jpg,2.7256,0.0825
1584457623.9700,1584457623.9900,0.0200,kodak_01362.jpg,2.7279,0.0407
1584457624.1700,1584457624.2200,0.0500,kodak_01363.jpg,2.7277,-0.0023
1584457624.3700,1584457624.3200,0.0500,kodak_01364.jpg,2.7299,-0.0477
1584457624.5700,1584457624.5400,0.0300,kodak_01365.jpg,2.7300,-0.0886
1584457624.7700,1584457624.7100,0.0600,kodak_01366.jpg,2.7299,-0.1309
1584457624.9700,1584457624.9200,0.0500,kodak_01367.jpg,2.7262,-0.1723
1584457625.1700,1584457625.1200,0.0500,kodak_01368.jpg,2.7244,-0.2139
1584457625.3800,1584457625.4100,0.0300,kodak_01369.jpg,2.7183,-0.2590
1584457625.5700,1584457625.5400,0.0300,kodak_01370.jpg,2.7150,-0.2786
1584457625.7700,1584457625.7900,0.0200,kodak_01371.jpg,2.7043,-0.3409
1584457625.9700,1584457625.9800,0.0100,kodak_01372.jpg,2.6966,-0.3843
1584457626.1700,1584457626.1200,0.0500,kodak_01373.jpg,2.6900,-0.3958
1584457626.3700,1584457626.3400,0.0300,kodak_01374.jpg,2.6882,-0.3939
1584457626.5800,1584457626.6400,0.0600,kodak_01375.jpg,2.6837,-0.3946
1584457626.7800,1584457626.8200,0.0400,kodak_01376.jpg,2.6619,-0.3908
1584457626.9700,1584457626.9500,0.0200,kodak_01377.jpg,2.6484,-0.3879
1584457627.1700,1584457627.1400,0.0300,kodak_01378.jpg,2.6187,-0.3761
1584457627.3700,1584457627.3700,0.0000,kodak_01379.jpg,2.5905,-0.3593
1584457627.5800,1584457627.5900,0.0100,kodak_01380.jpg,2.5544,-0.3291
1584457627.7700,1584457627.7200,0.0500,kodak_01381.jpg,2.5450,-0.3164
1584457627.9700,1584457627.9100,0.0600,kodak_01382.jpg,2.5339,-0.2987
1584457628.1900,1584457628.2300,0.0400,kodak_01383.jpg,2.5210,-0.2950
1584457628.3700,1584457628.4300,0.0600,kodak_01384.jpg,2.5118,-0.3081
1584457628.5800,1584457628.6200,0.0400,kodak_01385.jpg,2.4775,-0.3070
1584457628.7700,1584457628.7500,0.0200,kodak_01386.jpg,2.4598,-0.3030
1584457628.9800,1584457629.0100,0.0300,kodak_01387.jpg,2.4053,-0.3152
1584457629.1700,1584457629.1300,0.0400,kodak_01388.jpg,2.3877,-0.3180
1584457629.3700,1584457629.3500,0.0200,kodak_01389.jpg,2.3539,-0.3242
1584457629.5700,1584457629.4800,0.0900,kodak_01390.jpg,2.3383,-0.3253
1584457629.7800,1584457629.8200,0.0400,kodak_01391.jpg,2.3241,-0.3250
1584457629.9800,1584457629.9700,0.0100,kodak_01392.jpg,2.2623,-0.3266
1584457630.1700,1584457630.1200,0.0500,kodak_01393.jpg,2.2284,-0.3184
1584457630.3800,1584457630.4200,0.0400,kodak_01394.jpg,2.1975,-0.3100
1584457630.5700,1584457630.5200,0.0500,kodak_01395.jpg,2.1582,-0.3001
1584457630.7800,1584457630.7600,0.0200,kodak_01396.jpg,2.1170,-0.2977
1584457630.9800,1584457630.9500,0.0300,kodak_01397.jpg,2.0765,-0.2983
1584457631.1800,1584457631.3400,0.1600,kodak_01398.jpg,2.0369,-0.3019
1584457631.3800,1584457631.3500,0.0300,kodak_01399.jpg,2.0180,-0.3019
1584457631.5800,1584457631.5400,0.0400,kodak_01400.jpg,1.9654,-0.2980
1584457631.7800,1584457631.8400,0.0600,kodak_01401.jpg,1.9154,-0.2819
1584457631.9800,1584457632.0400,0.0600,kodak_01402.jpg,1.8727,-0.2751
1584457632.1800,1584457632.2400,0.0600,kodak_01403.jpg,1.8364,-0.2709
1584457632.3800,1584457632.4500,0.0700,kodak_01404.jpg,1.7966,-0.2707
1584457632.5800,1584457632.6000,0.0200,kodak_01405.jpg,1.7759,-0.2703
1584457632.7900,1584457632.8300,0.0400,kodak_01406.jpg,1.7164,-0.2674
1584457632.9800,1584457633.0200,0.0400,kodak_01407.jpg,1.6770,-0.2646
1584457633.1700,1584457633.2500,0.0800,kodak_01408.jpg,1.6574,-0.2613
1584457633.3800,1584457633.3900,0.0100,kodak_01409.jpg,1.5979,-0.2566
1584457633.5800,1584457633.5900,0.0100,kodak_01410.jpg,1.5584,-0.2511
1584457633.7800,1584457633.7200,0.0600,kodak_01411.jpg,1.5391,-0.2462
1584457633.9800,1584457633.9300,0.0500,kodak_01412.jpg,1.4988,-0.2359
1584457634.1800,1584457634.2700,0.0900,kodak_01413.jpg,1.4601,-0.2290
1584457634.3800,1584457634.3500,0.0300,kodak_01414.jpg,1.4208,-0.2230
1584457634.5800,1584457634.6200,0.0400,kodak_01415.jpg,1.3819,-0.2182
1584457634.7800,1584457634.7800,0.0000,kodak_01416.jpg,1.3425,-0.2110
1584457634.9800,1584457634.9400,0.0400,kodak_01417.jpg,1.3027,-0.2058
1584457635.1800,1584457635.1900,0.0100,kodak_01418.jpg,1.2531,-0.1978
1584457635.3800,1584457635.4400,0.0600,kodak_01419.jpg,1.2437,-0.1933
1584457635.5800,1584457635.6300,0.0500,kodak_01420.jpg,1.2296,-0.1918
1584457635.7800,1584457635.7000,0.0800,kodak_01421.jpg,1.2193,-0.1903
1584457635.9800,1584457635.9100,0.0700,kodak_01422.jpg,1.2037,-0.1895
1584457636.1800,1584457636.1200,0.0600,kodak_01423.jpg,1.1966,-0.1935
1584457636.3800,1584457636.1200,0.2600,kodak_01424.jpg,1.1966,-0.1935
1584457636.5800,1584457636.7000,0.1200,kodak_01425.jpg,1.1878,-0.1977
1584457636.7800,1584457636.8400,0.0600,kodak_01426.jpg,1.1681,-0.2037
1584457636.9900,1584457636.9700,0.0200,kodak_01427.jpg,1.1288,-0.1934
1584457637.1800,1584457637.1800,0.0000,kodak_01428.jpg,1.1141,-0.1843
1584457637.3800,1584457637.3400,0.0400,kodak_01429.jpg,1.0841,-0.1761
1584457637.5900,1584457637.6200,0.0300,kodak_01430.jpg,1.0645,-0.1726
1584457637.7800,1584457637.7500,0.0300,kodak_01431.jpg,1.0561,-0.1746
1584457637.9900,1584457638.0000,0.0100,kodak_01432.jpg,1.0318,-0.1679
1584457638.1800,1584457638.1900,0.0100,kodak_01433.jpg,1.0161,-0.1662
1584457638.3900,1584457638.3800,0.0100,kodak_01434.jpg,1.0005,-0.1616
1584457638.5900,1584457638.5100,0.0800,kodak_01435.jpg,0.9933,-0.1619
1584457638.7900,1584457638.8300,0.0400,kodak_01436.jpg,0.9656,-0.1584
1584457638.9800,1584457639.0300,0.0500,kodak_01437.jpg,0.9488,-0.1617
1584457639.1800,1584457639.2100,0.0300,kodak_01438.jpg,0.9336,-0.1666
1584457639.3800,1584457639.4100,0.0300,kodak_01439.jpg,0.9164,-0.1711
1584457639.5800,1584457639.6000,0.0200,kodak_01440.jpg,0.8993,-0.1662
1584457639.7900,1584457639.7900,0.0000,kodak_01441.jpg,0.8853,-0.1559
1584457639.9900,1584457640.1100,0.1200,kodak_01442.jpg,0.8778,-0.1515
1584457640.1800,1584457640.2400,0.0600,kodak_01443.jpg,0.8557,-0.1453
1584457640.3900,1584457640.4400,0.0500,kodak_01444.jpg,0.8395,-0.1433
1584457640.5900,1584457640.6300,0.0400,kodak_01445.jpg,0.8257,-0.1395
1584457640.7800,1584457640.8200,0.0400,kodak_01446.jpg,0.8102,-0.1395
1584457640.9900,1584457641.0000,0.0100,kodak_01447.jpg,0.7954,-0.1343
1584457641.1900,1584457641.0000,0.1900,kodak_01448.jpg,0.7954,-0.1343
1584457641.3900,1584457641.3900,0.0000,kodak_01449.jpg,0.7878,-0.1352
1584457641.5900,1584457641.5900,0.0000,kodak_01450.jpg,0.7502,-0.1296
1584457641.7900,1584457641.7800,0.0100,kodak_01451.jpg,0.7315,-0.1265
1584457641.9900,1584457642.0400,0.0500,kodak_01452.jpg,0.7145,-0.1291
1584457642.1900,1584457642.2300,0.0400,kodak_01453.jpg,0.6990,-0.1356
1584457642.3900,1584457642.4800,0.0900,kodak_01454.jpg,0.6836,-0.1446
1584457642.5900,1584457642.6300,0.0400,kodak_01455.jpg,0.6667,-0.1391
1584457642.7900,1584457642.8100,0.0200,kodak_01456.jpg,0.6511,-0.1292
1584457642.9900,1584457643.0300,0.0400,kodak_01457.jpg,0.6362,-0.1191
1584457643.1900,1584457643.2000,0.0100,kodak_01458.jpg,0.6229,-0.1085
1584457643.3900,1584457643.3900,0.0000,kodak_01459.jpg,0.6055,-0.1036
1584457643.5900,1584457643.5100,0.0800,kodak_01460.jpg,0.5998,-0.0990
1584457643.7900,1584457643.8200,0.0300,kodak_01461.jpg,0.5935,-0.0990
1584457643.9900,1584457644.0300,0.0400,kodak_01462.jpg,0.5573,-0.1041
1584457644.1900,1584457644.2100,0.0200,kodak_01463.jpg,0.5429,-0.1022
1584457644.3900,1584457644.4000,0.0100,kodak_01464.jpg,0.5270,-0.0971
1584457644.6000,1584457644.6200,0.0200,kodak_01465.jpg,0.5127,-0.0950
1584457644.8000,1584457644.8000,0.0000,kodak_01466.jpg,0.5052,-0.0937
1584457645.0000,1584457645.0300,0.0300,kodak_01467.jpg,0.4923,-0.0907
1584457645.1900,1584457645.1900,0.0000,kodak_01468.jpg,0.4825,-0.0933
1584457645.3900,1584457645.4300,0.0400,kodak_01469.jpg,0.4669,-0.0963
1584457645.5900,1584457645.6200,0.0300,kodak_01470.jpg,0.4553,-0.0963
1584457645.7900,1584457645.8100,0.0200,kodak_01471.jpg,0.4458,-0.0906
1584457645.9900,1584457646.0200,0.0300,kodak_01472.jpg,0.4362,-0.0824
1584457646.1900,1584457646.2300,0.0400,kodak_01473.jpg,0.4314,-0.0773
1584457646.3900,1584457646.3900,0.0000,kodak_01474.jpg,0.4229,-0.0707
1584457646.6000,1584457646.6100,0.0100,kodak_01475.jpg,0.4106,-0.0648
1584457646.7900,1584457646.8600,0.0700,kodak_01476.jpg,0.4031,-0.0602
1584457647.0000,1584457647.0100,0.0100,kodak_01477.jpg,0.3994,-0.0613
1584457647.2000,1584457647.2200,0.0200,kodak_01478.jpg,0.3764,-0.0527
1584457647.3900,1584457647.4100,0.0200,kodak_01479.jpg,0.3689,-0.0476
1584457647.5900,1584457647.6000,0.0100,kodak_01480.jpg,0.3582,-0.0445
1584457647.8000,1584457647.7900,0.0100,kodak_01481.jpg,0.3480,-0.0400
1584457648.0000,1584457647.9900,0.0100,kodak_01482.jpg,0.3383,-0.0363
1584457648.2000,1584457648.1800,0.0200,kodak_01483.jpg,0.3279,-0.0351
1584457648.4000,1584457648.4300,0.0300,kodak_01484.jpg,0.3179,-0.0320
1584457648.6000,1584457648.6300,0.0300,kodak_01485.jpg,0.3092,-0.0289
1584457648.7900,1584457648.8300,0.0400,kodak_01486.jpg,0.2988,-0.0269
1584457649.0000,1584457649.0100,0.0100,kodak_01487.jpg,0.2886,-0.0241
1584457649.2000,1584457649.2100,0.0100,kodak_01488.jpg,0.2775,-0.0198
1584457649.4000,1584457649.4000,0.0000,kodak_01489.jpg,0.2666,-0.0177
1584457649.5900,1584457649.5900,0.0000,kodak_01490.jpg,0.2555,-0.0206
1584457649.7900,1584457649.7800,0.0100,kodak_01491.jpg,0.2439,-0.0236
1584457650.0000,1584457649.9700,0.0300,kodak_01492.jpg,0.2336,-0.0303
1584457650.2000,1584457650.2300,0.0300,kodak_01493.jpg,0.2219,-0.0364
1584457650.4000,1584457650.4200,0.0200,kodak_01494.jpg,0.2102,-0.0358
1584457650.6000,1584457650.6100,0.0100,kodak_01495.jpg,0.2005,-0.0316
1584457650.8000,1584457650.8000,0.0000,kodak_01496.jpg,0.1924,-0.0208
1584457650.9900,1584457651.0100,0.0200,kodak_01497.jpg,0.1832,-0.0166
1584457651.2000,1584457651.2000,0.0000,kodak_01498.jpg,0.1721,-0.0235
1584457651.4000,1584457651.4000,0.0000,kodak_01499.jpg,0.1605,-0.0264
1584457651.5900,1584457651.6400,0.0500,kodak_01500.jpg,0.1480,-0.0213
1584457651.8000,1584457651.8300,0.0300,kodak_01501.jpg,0.1398,-0.0188
1584457652.0000,1584457652.0500,0.0500,kodak_01502.jpg,0.1320,-0.0221
1584457652.2000,1584457652.2200,0.0200,kodak_01503.jpg,0.1203,-0.0195
1584457652.4000,1584457652.4100,0.0100,kodak_01504.jpg,0.1105,-0.0140
1584457652.5900,1584457652.6000,0.0100,kodak_01505.jpg,0.1021,-0.0161
1584457652.8000,1584457652.8000,0.0000,kodak_01506.jpg,0.0966,-0.0176
1584457653.0000,1584457652.9800,0.0200,kodak_01507.jpg,0.0800,-0.0132
1584457653.2000,1584457653.1700,0.0300,kodak_01508.jpg,0.0711,-0.0099
1584457653.3900,1584457653.3700,0.0200,kodak_01509.jpg,0.0632,-0.0115
1584457653.6000,1584457653.6200,0.0200,kodak_01510.jpg,0.0526,-0.0079
1584457653.8000,1584457653.8100,0.0100,kodak_01511.jpg,0.0429,-0.0024
1584457654.0000,1584457653.8800,0.1200,kodak_01512.jpg,0.0383,-0.0008
1584457654.2000,1584457654.2100,0.0100,kodak_01513.jpg,0.0342,-0.0012
1584457654.4000,1584457654.3900,0.0100,kodak_01514.jpg,0.0128,0.0008
1584457654.6000,1584457654.5800,0.0200,kodak_01515.jpg,0.0014,0.0039
1584457654.8000,1584457654.7900,0.0100,kodak_01516.jpg,-0.0089,0.0056
1584457655.0000,1584457654.9700,0.0300,kodak_01517.jpg,-0.0205,0.0024
1584457655.2000,1584457655.2400,0.0400,kodak_01518.jpg,-0.0314,0.0024
1584457655.4000,1584457655.4100,0.0100,kodak_01519.jpg,-0.0442,0.0037
1584457655.6000,1584457655.4800,0.1200,kodak_01520.jpg,-0.0500,0.0028
1584457655.8000,1584457655.8800,0.0800,kodak_01521.jpg,-0.0556,0.0024
1584457656.0000,1584457656.0200,0.0200,kodak_01522.jpg,-0.0704,-0.0015
1584457656.2000,1584457656.1900,0.0100,kodak_01523.jpg,-0.0886,0.0021
1584457656.4100,1584457656.3800,0.0300,kodak_01524.jpg,-0.0997,0.0113
1584457656.6100,1584457656.5800,0.0300,kodak_01525.jpg,-0.1060,0.0231
1584457656.8100,1584457656.8300,0.0200,kodak_01526.jpg,-0.1164,0.0205
1584457657.0000,1584457657.0300,0.0300,kodak_01527.jpg,-0.1309,0.0153
1584457657.2000,1584457657.2300,0.0300,kodak_01528.jpg,-0.1427,0.0173
1584457657.4000,1584457657.4200,0.0200,kodak_01529.jpg,-0.1511,0.0204
1584457657.6000,1584457657.6200,0.0200,kodak_01530.jpg,-0.1628,0.0230
1584457657.8000,1584457657.8100,0.0100,kodak_01531.jpg,-0.1768,0.0285
1584457658.0000,1584457658.0100,0.0100,kodak_01532.jpg,-0.1871,0.0310
1584457658.2000,1584457658.2100,0.0100,kodak_01533.jpg,-0.1952,0.0323
1584457658.4000,1584457658.4000,0.0000,kodak_01534.jpg,-0.1984,0.0321
1584457658.6000,1584457658.5900,0.0100,kodak_01535.jpg,-0.2001,0.0321
1584457658.8000,1584457658.7900,0.0100,kodak_01536.jpg,-0.2003,0.0321
1584457659.0100,1584457658.9900,0.0200,kodak_01537.jpg,-0.2004,0.0329
1584457659.2000,1584457659.1800,0.0200,kodak_01538.jpg,-0.2006,0.0330
1584457659.4000,1584457659.3900,0.0100,kodak_01539.jpg,-0.2009,0.0331
1584457659.6100,1584457659.6200,0.0100,kodak_01540.jpg,-0.2011,0.0331
1584457659.8100,1584457659.8500,0.0400,kodak_01541.jpg,-0.2013,0.0331
1584457660.0100,1584457660.0300,0.0200,kodak_01542.jpg,-0.2015,0.0332
1584457660.2100,1584457660.2700,0.0600,kodak_01543.jpg,-0.2017,0.0332
1584457660.4100,1584457660.4400,0.0300,kodak_01544.jpg,-0.2019,0.0333
1584457660.6100,1584457660.6200,0.0100,kodak_01545.jpg,-0.2021,0.0333
1584457660.8100,1584457660.8300,0.0200,kodak_01546.jpg,-0.2024,0.0333
1584457661.0100,1584457661.0100,0.0000,kodak_01547.jpg,-0.2026,0.0334
1584457661.2100,1584457661.2100,0.0000,kodak_01548.jpg,-0.2028,0.0334
1584457661.4000,1584457661.4100,0.0100,kodak_01549.jpg,-0.2030,0.0334
1584457661.6100,1584457661.6200,0.0100,kodak_01550.jpg,-0.2032,0.0335
1584457661.8100,1584457661.8000,0.0100,kodak_01551.jpg,-0.2034,0.0335
1584457662.0100,1584457661.9900,0.0200,kodak_01552.jpg,-0.2036,0.0336
1584457662.2000,1584457662.1800,0.0200,kodak_01553.jpg,-0.2039,0.0336
1584457662.4100,1584457662.3800,0.0300,kodak_01554.jpg,-0.2041,0.0336
1584457662.6100,1584457662.5800,0.0300,kodak_01555.jpg,-0.2043,0.0337
1584457662.8100,1584457662.7800,0.0300,kodak_01556.jpg,-0.2045,0.0337
1584457663.0100,1584457662.9700,0.0400,kodak_01557.jpg,-0.2047,0.0337
1584457663.2100,1584457663.1700,0.0400,kodak_01558.jpg,-0.2050,0.0337
1584457663.4100,1584457663.4300,0.0200,kodak_01559.jpg,-0.2052,0.0338
1584457663.6100,1584457663.6300,0.0200,kodak_01560.jpg,-0.2054,0.0338
1584457663.8100,1584457663.8300,0.0200,kodak_01561.jpg,-0.2056,0.0338
1584457664.0100,1584457664.0200,0.0100,kodak_01562.jpg,-0.2058,0.0339
1584457664.2100,1584457664.3000,0.0900,kodak_01563.jpg,-0.2060,0.0339
1584457664.4100,1584457664.4400,0.0300,kodak_01564.jpg,-0.2061,0.0339
1584457664.6100,1584457664.6100,0.0000,kodak_01565.jpg,-0.2065,0.0340
1584457664.8100,1584457664.8000,0.0100,kodak_01566.jpg,-0.2067,0.0340
1584457665.0200,1584457665.0000,0.0200,kodak_01567.jpg,-0.2069,0.0341
1584457665.2200,1584457665.2200,0.0000,kodak_01568.jpg,-0.2070,0.0341
1584457665.4100,1584457665.4100,0.0000,kodak_01569.jpg,-0.2072,0.0341
1584457665.6100,1584457665.4100,0.2000,kodak_01570.jpg,-0.2072,0.0341
1584457665.8200,1584457665.9800,0.1600,kodak_01571.jpg,-0.2072,0.0341
1584457666.0100,1584457666.0100,0.0000,kodak_01572.jpg,-0.2072,0.0341
1584457666.2100,1584457666.1700,0.0400,kodak_01573.jpg,-0.2072,0.0341
1584457666.4200,1584457666.4300,0.0100,kodak_01574.jpg,-0.2072,0.0341
1584457666.6100,1584457666.6300,0.0200,kodak_01575.jpg,-0.2072,0.0341
