#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1584457695.2400,1584457695.2500,0.0100,kodak_01718.jpg,0.1935,-0.0336
1584457695.4400,1584457695.4500,0.0100,kodak_01719.jpg,0.2099,-0.0359
1584457695.6400,1584457695.5800,0.0600,kodak_01720.jpg,0.2183,-0.0374
1584457695.8500,1584457695.9000,0.0500,kodak_01721.jpg,0.2430,-0.0393
1584457696.0400,1584457696.0900,0.0500,kodak_01722.jpg,0.2578,-0.0438
1584457696.2600,1584457696.2900,0.0300,kodak_01723.jpg,0.2734,-0.0467
1584457696.4400,1584457696.4800,0.0400,kodak_01724.jpg,0.2814,-0.0483
1584457696.6500,1584457696.6600,0.0100,kodak_01725.jpg,0.3044,-0.0517
1584457696.8400,1584457696.8600,0.0200,kodak_01726.jpg,0.3206,-0.0554
1584457697.0500,1584457697.0500,0.0000,kodak_01727.jpg,0.3362,-0.0595
1584457697.2400,1584457697.2400,0.0000,kodak_01728.jpg,0.3441,-0.0589
1584457697.4400,1584457697.5000,0.0600,kodak_01729.jpg,0.3655,-0.0654
1584457697.6500,1584457697.7200,0.0700,kodak_01730.jpg,0.3851,-0.0590
1584457697.8500,1584457697.8100,0.0400,kodak_01731.jpg,0.3934,-0.0606
1584457698.0400,1584457698.0700,0.0300,kodak_01732.jpg,0.4119,-0.0686
1584457698.2400,1584457698.2700,0.0300,kodak_01733.jpg,0.4285,-0.0743
1584457698.4500,1584457698.4600,0.0100,kodak_01734.jpg,0.4365,-0.0741
1584457698.6400,1584457698.6500,0.0100,kodak_01735.jpg,0.4368,-0.0721
1584457698.8500,1584457698.9000,0.0500,kodak_01736.jpg,0.4366,-0.0689
1584457699.0600,1584457699.1000,0.0400,kodak_01737.jpg,0.4350,-0.0680
1584457699.2500,1584457699.2900,0.0400,kodak_01738.jpg,0.4332,-0.0675
1584457699.4400,1584457699.4800,0.0400,kodak_01739.jpg,0.4315,-0.0671
1584457699.6400,1584457699.6700,0.0300,kodak_01740.jpg,0.4315,-0.0671
1584457699.8500,1584457699.8700,0.0200,kodak_01741.jpg,0.4334,-0.0663
1584457700.0500,1584457700.0700,0.0200,kodak_01742.jpg,0.4409,-0.0400
1584457700.2500,1584457700.2500,0.0000,kodak_01743.jpg,0.4605,-0.0006
1584457700.4500,1584457700.5100,0.0600,kodak_01744.jpg,0.4906,0.0376
1584457700.6600,1584457700.7000,0.0400,kodak_01745.jpg,0.5287,0.0670
1584457700.8500,1584457700.8900,0.0400,kodak_01746.jpg,0.5780,0.0864
1584457701.0500,1584457701.0800,0.0300,kodak_01747.jpg,0.6145,0.1012
1584457701.2500,1584457701.3200,0.0700,kodak_01748.jpg,0.6362,0.1028
1584457701.4500,1584457701.4700,0.0200,kodak_01749.jpg,0.6466,0.0965
1584457701.6500,1584457701.6600,0.0100,kodak_01750.jpg,0.6440,0.0904
1584457701.8500,1584457701.8600,0.0100,kodak_01751.jpg,0.6413,0.0874
1584457702.0500,1584457702.0500,0.0000,kodak_01752.jpg,0.6401,0.0874
1584457702.2500,1584457702.3000,0.0500,kodak_01753.jpg,0.6403,0.0874
1584457702.4500,1584457702.4900,0.0400,kodak_01754.jpg,0.6406,0.0874
1584457702.6600,1584457702.6800,0.0200,kodak_01755.jpg,0.6409,0.0874
1584457702.8500,1584457702.8700,0.0200,kodak_01756.jpg,0.6411,0.0874
1584457703.0500,1584457703.0700,0.0200,kodak_01757.jpg,0.6411,0.0874
1584457703.2500,1584457703.2600,0.0100,kodak_01758.jpg,0.6410,0.0874
1584457703.4500,1584457703.4500,0.0000,kodak_01759.jpg,0.6413,0.0874
1584457703.6500,1584457703.6400,0.0100,kodak_01760.jpg,0.6414,0.0874
1584457703.8500,1584457703.9000,0.0500,kodak_01761.jpg,0.6414,0.0874
1584457704.0500,1584457704.1000,0.0500,kodak_01762.jpg,0.6416,0.0874
1584457704.2500,1584457704.2900,0.0400,kodak_01763.jpg,0.6416,0.0874
1584457704.4500,1584457704.4700,0.0200,kodak_01764.jpg,0.6419,0.0874
1584457704.6500,1584457704.6700,0.0200,kodak_01765.jpg,0.6420,0.0874
1584457704.8500,1584457704.8600,0.0100,kodak_01766.jpg,0.6422,0.0874
1584457705.0600,1584457705.0600,0.0000,kodak_01767.jpg,0.6422,0.0874
1584457705.2500,1584457705.2700,0.0200,kodak_01768.jpg,0.6422,0.0874
1584457705.4500,1584457705.5000,0.0500,kodak_01769.jpg,0.6425,0.0874
1584457705.6500,1584457705.6900,0.0400,kodak_01770.jpg,0.6427,0.0874
1584457705.8600,1584457705.8900,0.0300,kodak_01771.jpg,0.6427,0.0874
1584457706.0600,1584457706.0800,0.0200,kodak_01772.jpg,0.6427,0.0874
1584457706.2500,1584457706.2800,0.0300,kodak_01773.jpg,0.6427,0.0874
1584457706.4600,1584457706.4700,0.0100,kodak_01774.jpg,0.6427,0.0874
1584457706.6500,1584457706.6600,0.0100,kodak_01775.jpg,0.6429,0.0874
1584457706.8700,1584457706.8600,0.0100,kodak_01776.jpg,0.6429,0.0874
1584457707.0500,1584457707.0100,0.0400,kodak_01777.jpg,0.6429,0.0874
1584457707.2500,1584457707.2900,0.0400,kodak_01778.jpg,0.6430,0.0874
1584457707.4500,1584457707.4800,0.0300,kodak_01779.jpg,0.6432,0.0873
1584457707.6600,1584457707.6000,0.0600,kodak_01780.jpg,0.6433,0.0873
1584457707.8600,1584457707.8600,0.0000,kodak_01781.jpg,0.6432,0.0873
1584457708.0500,1584457708.0600,0.0100,kodak_01782.jpg,0.6433,0.0873
1584457708.2600,1584457708.2600,0.0000,kodak_01783.jpg,0.6433,0.0873
1584457708.4700,1584457708.4400,0.0300,kodak_01784.jpg,0.6437,0.0948
1584457708.6600,1584457708.7000,0.0400,kodak_01785.jpg,0.6461,0.1057
1584457708.8600,1584457708.8900,0.0300,kodak_01786.jpg,0.6476,0.1213
1584457709.0600,1584457709.0800,0.0200,kodak_01787.jpg,0.6486,0.1400
1584457709.2600,1584457709.3000,0.0400,kodak_01788.jpg,0.6498,0.1633
1584457709.4500,1584457709.4300,0.0200,kodak_01789.jpg,0.6499,0.1763
1584457709.6500,1584457709.6300,0.0200,kodak_01790.jpg,0.6503,0.1902
1584457709.8600,1584457709.8500,0.0100,kodak_01791.jpg,0.6511,0.2508
1584457710.0600,1584457710.0500,0.0100,kodak_01792.jpg,0.6510,0.2826
1584457710.2600,1584457710.3000,0.0400,kodak_01793.jpg,0.6508,0.3142
1584457710.4600,1584457710.4900,0.0300,kodak_01794.jpg,0.6519,0.3464
1584457710.6600,1584457710.6800,0.0200,kodak_01795.jpg,0.6526,0.3782
1584457710.8600,1584457710.8900,0.0300,kodak_01796.jpg,0.6541,0.4098
1584457711.0600,1584457711.0700,0.0100,kodak_01797.jpg,0.6546,0.4417
1584457711.2600,1584457711.2800,0.0200,kodak_01798.jpg,0.6551,0.4736
1584457711.4600,1584457711.4700,0.0100,kodak_01799.jpg,0.6561,0.5051
1584457711.6600,1584457711.6400,0.0200,kodak_01800.jpg,0.6579,0.5371
1584457711.8700,1584457711.9000,0.0300,kodak_01801.jpg,0.6584,0.5679
1584457712.0700,1584457712.0900,0.0200,kodak_01802.jpg,0.6600,0.6009
1584457712.2600,1584457712.2800,0.0200,kodak_01803.jpg,0.6609,0.6330
1584457712.4600,1584457712.4700,0.0100,kodak_01804.jpg,0.6619,0.6642
1584457712.6600,1584457712.6600,0.0000,kodak_01805.jpg,0.6625,0.6964
1584457712.8600,1584457712.8700,0.0100,kodak_01806.jpg,0.6630,0.7283
1584457713.0600,1584457713.0500,0.0100,kodak_01807.jpg,0.6647,0.7596
1584457713.2600,1584457713.2500,0.0100,kodak_01808.jpg,0.6653,0.7913
1584457713.4600,1584457713.5000,0.0400,kodak_01809.jpg,0.6659,0.8228
1584457713.6600,1584457713.6900,0.0300,kodak_01810.jpg,0.6682,0.8553
1584457713.8700,1584457713.8800,0.0100,kodak_01811.jpg,0.6682,0.8926
1584457714.0600,1584457714.0800,0.0200,kodak_01812.jpg,0.6682,0.9320
1584457714.2600,1584457714.2800,0.0200,kodak_01813.jpg,0.6699,0.9794
1584457714.4700,1584457714.4600,0.0100,kodak_01814.jpg,0.6712,1.0273
1584457714.6600,1584457714.6500,0.0100,kodak_01815.jpg,0.6733,1.0797
1584457714.8600,1584457714.8700,0.0100,kodak_01816.jpg,0.6742,1.1363
1584457715.0600,1584457715.1000,0.0400,kodak_01817.jpg,0.6767,1.1975
1584457715.2600,1584457715.3200,0.0600,kodak_01818.jpg,0.6785,1.2615
1584457715.4700,1584457715.4600,0.0100,kodak_01819.jpg,0.6795,1.2958
1584457715.6600,1584457715.6900,0.0300,kodak_01820.jpg,0.6836,1.4027
1584457715.8700,1584457715.9300,0.0600,kodak_01821.jpg,0.6851,1.4786
1584457716.0700,1584457716.0600,0.0100,kodak_01822.jpg,0.6865,1.5172
1584457716.2600,1584457716.2500,0.0100,kodak_01823.jpg,0.6929,1.6409
1584457716.4600,1584457716.4400,0.0200,kodak_01824.jpg,0.6919,1.6835
1584457716.6700,1584457716.7000,0.0300,kodak_01825.jpg,0.6910,1.8106
1584457716.8700,1584457716.9500,0.0800,kodak_01826.jpg,0.6933,1.9000
1584457717.0600,1584457717.0800,0.0200,kodak_01827.jpg,0.6969,1.9835
1584457717.2600,1584457717.2800,0.0200,kodak_01828.jpg,0.7030,2.0714
1584457717.4600,1584457717.4700,0.0100,kodak_01829.jpg,0.7000,2.1585
1584457717.6700,1584457717.6600,0.0100,kodak_01830.jpg,0.6983,2.2439
1584457717.8600,1584457717.8500,0.0100,kodak_01831.jpg,0.7009,2.3283
1584457718.0700,1584457718.0400,0.0300,kodak_01832.jpg,0.7087,2.4164
1584457718.2600,1584457718.2400,0.0200,kodak_01833.jpg,0.7128,2.5045
1584457718.4700,1584457718.5200,0.0500,kodak_01834.jpg,0.7138,2.5454
1584457718.6700,1584457718.6400,0.0300,kodak_01835.jpg,0.7053,2.6312
1584457718.8600,1584457718.9500,0.0900,kodak_01836.jpg,0.7050,2.7643
1584457719.0700,1584457719.0700,0.0000,kodak_01837.jpg,0.7106,2.8468
1584457719.2700,1584457719.2600,0.0100,kodak_01838.jpg,0.7135,2.9331
1584457719.4800,1584457719.4600,0.0200,kodak_01839.jpg,0.7156,3.0179
1584457719.6700,1584457719.5900,0.0800,kodak_01840.jpg,0.7140,3.0610
1584457719.8700,1584457719.8500,0.0200,kodak_01841.jpg,0.7125,3.1478
1584457720.0700,1584457720.0900,0.0200,kodak_01842.jpg,0.7180,3.2755
1584457720.2700,1584457720.2900,0.0200,kodak_01843.jpg,0.7333,3.3666
1584457720.4700,1584457720.4800,0.0100,kodak_01844.jpg,0.7349,3.4408
1584457720.6700,1584457720.6700,0.0000,kodak_01845.jpg,0.7245,3.5298
1584457720.8700,1584457720.8700,0.0000,kodak_01846.jpg,0.7176,3.6125
1584457721.0700,1584457721.0900,0.0200,kodak_01847.jpg,0.7234,3.6979
1584457721.2700,1584457721.2400,0.0300,kodak_01848.jpg,0.7288,3.7830
1584457721.4700,1584457721.4800,0.0100,kodak_01849.jpg,0.7352,3.8696
1584457721.6700,1584457721.5800,0.0900,kodak_01850.jpg,0.7368,3.9116
1584457721.8700,1584457721.8500,0.0200,kodak_01851.jpg,0.7371,4.0005
1584457722.0700,1584457722.1100,0.0400,kodak_01852.jpg,0.7314,4.1254
1584457722.2800,1584457722.2600,0.0200,kodak_01853.jpg,0.7359,4.2131
1584457722.4700,1584457722.4600,0.0100,kodak_01854.jpg,0.7366,4.2981
1584457722.6700,1584457722.6700,0.0000,kodak_01855.jpg,0.7401,4.3844
1584457722.8700,1584457722.8500,0.0200,kodak_01856.jpg,0.7411,4.4728
1584457723.0600,1584457723.0700,0.0100,kodak_01857.jpg,0.7454,4.5579
1584457723.2700,1584457723.2900,0.0200,kodak_01858.jpg,0.7392,4.6458
1584457723.4700,1584457723.5200,0.0500,kodak_01859.jpg,0.7379,4.7305
1584457723.6800,1584457723.7100,0.0300,kodak_01860.jpg,0.7426,4.8201
1584457723.8700,1584457723.8800,0.0100,kodak_01861.jpg,0.7465,4.9014
1584457724.0700,1584457724.0800,0.0100,kodak_01862.jpg,0.7483,4.9892
1584457724.2800,1584457724.4400,0.1600,kodak_01863.jpg,0.7471,5.0325
1584457724.4700,1584457724.4400,0.0300,kodak_01864.jpg,0.7471,5.0325
1584457724.6700,1584457724.7600,0.0900,kodak_01865.jpg,0.7438,5.0730
1584457724.8700,1584457724.7800,0.0900,kodak_01866.jpg,0.7390,5.1160
1584457725.0700,1584457725.0800,0.0100,kodak_01867.jpg,0.7391,5.1621
1584457725.2800,1584457725.3600,0.0800,kodak_01868.jpg,0.7476,5.3292
1584457725.4700,1584457725.4700,0.0000,kodak_01869.jpg,0.7501,5.5066
1584457725.6700,1584457725.6800,0.0100,kodak_01870.jpg,0.7517,5.6775
1584457725.8900,1584457725.9100,0.0200,kodak_01871.jpg,0.7525,5.7651
1584457726.0700,1584457726.2100,0.1400,kodak_01872.jpg,0.7541,5.8106
1584457726.2700,1584457726.2600,0.0100,kodak_01873.jpg,0.7523,5.8536
1584457726.4700,1584457726.4500,0.0200,kodak_01874.jpg,0.7571,5.9828
1584457726.6700,1584457726.6800,0.0100,kodak_01875.jpg,0.7521,6.1129
1584457726.8700,1584457726.8800,0.0100,kodak_01876.jpg,0.7524,6.1976
1584457727.0800,1584457727.0800,0.0000,kodak_01877.jpg,0.7599,6.2817
1584457727.2800,1584457727.2800,0.0000,kodak_01878.jpg,0.7617,6.3695
1584457727.4800,1584457727.4600,0.0200,kodak_01879.jpg,0.7600,6.4519
1584457727.6800,1584457727.6800,0.0000,kodak_01880.jpg,0.7598,6.4951
1584457727.8800,1584457728.0100,0.1300,kodak_01881.jpg,0.7604,6.5860
1584457728.0800,1584457728.0800,0.0000,kodak_01882.jpg,0.7586,6.6270
1584457728.2800,1584457728.1000,0.1800,kodak_01883.jpg,0.7587,6.6705
1584457728.4800,1584457728.5000,0.0200,kodak_01884.jpg,0.7594,6.7144
1584457728.6800,1584457728.6800,0.0000,kodak_01885.jpg,0.7582,6.9332
1584457728.8800,1584457728.8800,0.0000,kodak_01886.jpg,0.7594,7.0207
1584457729.0800,1584457729.1500,0.0700,kodak_01887.jpg,0.7607,7.1087
1584457729.2700,1584457729.1500,0.1200,kodak_01888.jpg,0.7607,7.1087
1584457729.4800,1584457729.5900,0.1100,kodak_01889.jpg,0.7591,7.1949
1584457729.6800,1584457729.6800,0.0000,kodak_01890.jpg,0.7596,7.3267
1584457729.8800,1584457729.8800,0.0000,kodak_01891.jpg,0.7597,7.5029
1584457730.0800,1584457730.0700,0.0100,kodak_01892.jpg,0.7600,7.5885
1584457730.2800,1584457730.2600,0.0200,kodak_01893.jpg,0.7629,7.6754
1584457730.4800,1584457730.4100,0.0700,kodak_01894.jpg,0.7608,7.7168
1584457730.6700,1584457730.4100,0.2600,kodak_01895.jpg,0.7608,7.7168
1584457730.8800,1584457730.4100,0.4700,kodak_01896.jpg,0.7608,7.7168
1584457731.0800,1584457731.3800,0.3000,kodak_01897.jpg,0.7599,7.7595
1584457731.2900,1584457731.3800,0.0900,kodak_01898.jpg,0.7599,7.7595
1584457731.4800,1584457731.3800,0.1000,kodak_01899.jpg,0.7599,7.7595
1584457731.6800,1584457731.6600,0.0200,kodak_01900.jpg,0.7569,7.9896
1584457731.8800,1584457731.8700,0.0100,kodak_01901.jpg,0.7549,8.0717
1584457732.0800,1584457731.9900,0.0900,kodak_01902.jpg,0.7564,8.1034
1584457732.2800,1584457732.2800,0.0000,kodak_01903.jpg,0.7567,8.1198
1584457732.4800,1584457732.4700,0.0100,kodak_01904.jpg,0.7550,8.2322
1584457732.6800,1584457732.7500,0.0700,kodak_01905.jpg,0.7547,8.2481
1584457732.8900,1584457732.9200,0.0300,kodak_01906.jpg,0.7544,8.2802
1584457733.0800,1584457733.0300,0.0500,kodak_01907.jpg,0.7538,8.3121
1584457733.2800,1584457733.1600,0.1200,kodak_01908.jpg,0.7539,8.3270
1584457733.4800,1584457733.5900,0.1100,kodak_01909.jpg,0.7536,8.3431
1584457733.6900,1584457733.7100,0.0200,kodak_01910.jpg,0.7534,8.4231
1584457733.8800,1584457733.8700,0.0100,kodak_01911.jpg,0.7530,8.4385
1584457734.0800,1584457734.1400,0.0600,kodak_01912.jpg,0.7525,8.4712
1584457734.2800,1584457734.1600,0.1200,kodak_01913.jpg,0.7524,8.4870
1584457734.4800,1584457734.5300,0.0500,kodak_01914.jpg,0.7528,8.5026
1584457734.6800,1584457734.5300,0.1500,kodak_01915.jpg,0.7528,8.5026
1584457734.8900,1584457734.5300,0.3600,kodak_01916.jpg,0.7528,8.5026
1584457735.0800,1584457734.5300,0.5500,kodak_01917.jpg,0.7528,8.5026
1584457735.2900,1584457735.7000,0.4100,kodak_01918.jpg,0.7532,8.5186
1584457735.4800,1584457735.7000,0.2200,kodak_01919.jpg,0.7532,8.5186
1584457735.6800,1584457735.7000,0.0200,kodak_01920.jpg,0.7532,8.5186
1584457735.8900,1584457735.8900,0.0000,kodak_01921.jpg,0.7528,8.5513
1584457736.0900,1584457736.1600,0.0700,kodak_01922.jpg,0.7505,8.6543
1584457736.2900,1584457736.1600,0.1300,kodak_01923.jpg,0.7505,8.6543
1584457736.4900,1584457736.7700,0.2800,kodak_01924.jpg,0.7253,8.6520
1584457736.6800,1584457736.7700,0.0900,kodak_01925.jpg,0.7253,8.6520
1584457736.8900,1584457736.7700,0.1200,kodak_01926.jpg,0.7253,8.6520
1584457737.0800,1584457737.0900,0.0100,kodak_01927.jpg,0.6634,8.6344
1584457737.2800,1584457737.2600,0.0200,kodak_01928.jpg,0.5442,8.6056
1584457737.4800,1584457737.4800,0.0000,kodak_01929.jpg,0.5440,8.6054
1584457737.6900,1584457737.6700,0.0200,kodak_01930.jpg,0.5441,8.6056
1584457737.8900,1584457737.9300,0.0400,kodak_01931.jpg,0.5442,8.6056
1584457738.0900,1584457738.0500,0.0400,kodak_01932.jpg,0.5441,8.6056
1584457738.2900,1584457738.2400,0.0500,kodak_01933.jpg,0.5441,8.6055
1584457738.4800,1584457738.5000,0.0200,kodak_01934.jpg,0.5438,8.6051
1584457738.6900,1584457738.6900,0.0000,kodak_01935.jpg,0.5442,8.6056
1584457738.8900,1584457738.8800,0.0100,kodak_01936.jpg,0.5441,8.6055
1584457739.0900,1584457739.0700,0.0200,kodak_01937.jpg,0.5440,8.6055
1584457739.2900,1584457739.2700,0.0200,kodak_01938.jpg,0.5440,8.6055
1584457739.4900,1584457739.4900,0.0000,kodak_01939.jpg,0.5442,8.6056
1584457739.6900,1584457739.6500,0.0400,kodak_01940.jpg,0.5440,8.6054
1584457739.8900,1584457739.8400,0.0500,kodak_01941.jpg,0.5441,8.6055
1584457740.0900,1584457740.2100,0.1200,kodak_01942.jpg,0.5440,8.6055
1584457740.3000,1584457740.3600,0.0600,kodak_01943.jpg,0.5440,8.6054
1584457740.4900,1584457740.5300,0.0400,kodak_01944.jpg,0.5440,8.6054
1584457740.6900,1584457740.7500,0.0600,kodak_01945.jpg,0.5440,8.6054
1584457740.9000,1584457740.8600,0.0400,kodak_01946.jpg,0.5440,8.6054
1584457741.0800,1584457741.0900,0.0100,kodak_01947.jpg,0.5438,8.6051
1584457741.2900,1584457741.3200,0.0300,kodak_01948.jpg,0.5440,8.6054
1584457741.4900,1584457741.4900,0.0000,kodak_01949.jpg,0.5440,8.6055
1584457741.6900,1584457741.6300,0.0600,kodak_01950.jpg,0.5440,8.6055
1584457741.8900,1584457741.8900,0.0000,kodak_01951.jpg,0.5439,8.6053
1584457742.0900,1584457742.1400,0.0500,kodak_01952.jpg,0.5440,8.6054
1584457742.2900,1584457742.3200,0.0300,kodak_01953.jpg,0.5441,8.6055
1584457742.4900,1584457742.4600,0.0300,kodak_01954.jpg,0.5441,8.6056
1584457742.6900,1584457742.6500,0.0400,kodak_01955.jpg,0.5440,8.6054
1584457742.8800,1584457742.8400,0.0400,kodak_01956.jpg,0.5439,8.6053
1584457743.0900,1584457743.0400,0.0500,kodak_01957.jpg,0.5441,8.6055
1584457743.2900,1584457743.2300,0.0600,kodak_01958.jpg,0.5441,8.6055
1584457743.4900,1584457743.4900,0.0000,kodak_01959.jpg,0.5441,8.6055
1584457743.6900,1584457743.6800,0.0100,kodak_01960.jpg,0.5441,8.6055
